Month;Airline;Departing Airport;Arriving Airport;Monthly Arrival Delay(Mode)
10;UA;TUL;IAH;21.666666666666668
10;UA;TUL;ORD;-9.0
10;UA;TUS;DEN;10.0
10;UA;TUS;IAH;-1.0
10;UA;TUS;SFO;-9.333333333333334
10;UA;TVC;ORD;14.0
10;UA;TYS;DEN;-3.0
10;UA;TYS;IAD;-5.0
10;UA;TYS;IAH;23.5
10;UA;TYS;ORD;3.6666666666666665
10;UA;UIN;ORD;-31.0
10;UA;VEL;DEN;-7.0
10;UA;VPS;IAH;-30.0
10;UA;XNA;IAH;6.0
10;UA;XNA;ORD;-13.5
10;WN;ABQ;AUS;-3.0
10;WN;ABQ;BWI;-18.0
10;WN;ABQ;DAL;-20.0
10;WN;ABQ;DEN;5.0
10;WN;ABQ;MDW;-5.0
10;WN;ABQ;PHX;12.0
10;WN;ABQ;SJC;4.0
10;WN;ALB;BWI;-16.5
10;WN;ALB;MDW;-14.0
10;WN;ALB;TPA;-10.0
10;WN;AMA;DAL;0.0
10;WN;AMA;LAS;-11.0
10;WN;ATL;AUS;21.0
10;WN;ATL;BNA;2.0
10;WN;ATL;BOS;-23.0
10;WN;ATL;BWI;0.0
10;WN;ATL;CLE;-8.0
10;WN;ATL;DCA;-1.0
10;WN;ATL;FLL;-10.0
10;WN;ATL;GSP;48.0
10;WN;ATL;IND;14.0
10;WN;ATL;JAX;38.0
10;WN;ATL;LAS;1.0
10;WN;ATL;LAX;-23.0
10;WN;ATL;LGA;-16.0
10;WN;ATL;MCI;-0.6666666666666666
10;WN;ATL;MCO;-18.0
10;WN;ATL;MDW;16.0
10;WN;ATL;MKE;-17.0
10;WN;ATL;PBI;4.0
10;WN;ATL;PHL;-8.0
10;WN;ATL;PIT;-16.5
10;WN;ATL;RDU;-8.0
10;WN;ATL;RIC;-12.0
10;WN;ATL;SAT;-7.0
10;WN;ATL;STL;5.5
10;WN;ATL;TPA;-17.0
10;WN;AUS;BNA;-9.0
10;WN;AUS;BWI;-20.0
10;WN;AUS;DAL;-3.0
10;WN;AUS;DEN;66.0
10;WN;AUS;ELP;6.0
10;WN;AUS;EWR;-32.0
10;WN;AUS;HRL;-7.0
10;WN;AUS;LAS;-20.0
10;WN;AUS;LAX;40.0
10;WN;AUS;MCO;109.5
10;WN;AUS;MDW;-9.0
10;WN;AUS;OAK;3.5
10;WN;AUS;SAN;-3.0
10;WN;AUS;STL;-12.0
10;WN;BDL;DEN;-4.0
10;WN;BDL;MDW;-13.0
10;WN;BDL;STL;-1.0
10;WN;BHM;DAL;-5.0
10;WN;BHM;HOU;-10.0
10;WN;BHM;MCO;70.0
10;WN;BNA;ATL;-7.0
10;WN;BNA;AUS;6.0
10;WN;BNA;BOS;3.5
10;WN;BNA;BWI;-11.0
10;WN;BNA;DAL;33.0
10;WN;BNA;DCA;-9.0
10;WN;BNA;DTW;-9.0
10;WN;BNA;HOU;165.0
10;WN;BNA;JAX;-6.0
10;WN;BNA;LAS;6.0
10;WN;BNA;LGA;-16.5
10;WN;BNA;MCO;4.428571428571429
10;WN;BNA;MDW;3.0
10;WN;BNA;MKE;-17.0
10;WN;BNA;MSP;1.0
10;WN;BNA;MSY;-2.0
10;WN;BNA;PHL;-3.0
10;WN;BNA;PHX;-8.666666666666666
10;WN;BNA;PIT;-2.0
10;WN;BNA;RDU;1.0
10;WN;BNA;SAT;-7.0
10;WN;BNA;TPA;13.0
10;WN;BOI;LAS;-15.0
10;WN;BOI;PHX;3.0
10;WN;BOS;ATL;-21.0
10;WN;BOS;BWI;30.333333333333332
10;WN;BOS;DEN;41.0
10;WN;BOS;MCI;6.0
10;WN;BOS;MDW;7.5
10;WN;BOS;MKE;-8.0
10;WN;BOS;STL;-12.666666666666666
10;WN;BUF;BWI;-5.6
10;WN;BUF;MDW;6.666666666666667
10;WN;BUR;DAL;-16.0
10;WN;BUR;LAS;-9.0
10;WN;BUR;OAK;-10.0
10;WN;BUR;PHX;11.0
10;WN;BUR;SFO;-5.0
10;WN;BUR;SJC;8.0
10;WN;BUR;SLC;0.5
10;WN;BUR;SMF;0.5
10;WN;BWI;ALB;0.5
10;WN;BWI;ATL;-3.0
10;WN;BWI;AUS;-7.0
10;WN;BWI;BDL;50.0
10;WN;BWI;BNA;-4.0
10;WN;BWI;BOS;30.0
10;WN;BWI;BUF;-4.0
10;WN;BWI;CHS;-7.5
10;WN;BWI;CLE;-4.0
10;WN;BWI;CLT;4.0
10;WN;BWI;CVG;-5.833333333333333
10;WN;BWI;DAL;-2.0
10;WN;BWI;EWR;3.0
10;WN;BWI;FLL;-17.0
10;WN;BWI;HOU;-13.0
10;WN;BWI;IND;0.0
10;WN;BWI;ISP;-5.0
10;WN;BWI;LAS;-12.0
10;WN;BWI;LAX;-10.0
10;WN;BWI;MCI;52.0
10;WN;BWI;MDW;10.0
10;WN;BWI;MHT;-8.666666666666666
10;WN;BWI;MSP;3.0
10;WN;BWI;ORF;39.0
10;WN;BWI;PBI;-17.5
10;WN;BWI;PVD;-6.0
10;WN;BWI;PWM;-8.5
10;WN;BWI;RDU;1.0
10;WN;BWI;RSW;-14.5
10;WN;BWI;SDF;-11.0
10;WN;BWI;SEA;-21.0
10;WN;BWI;SJU;-22.0
10;WN;BWI;STL;-11.0
10;WN;BWI;TPA;4.5
10;WN;CHS;BWI;-9.0
10;WN;CHS;HOU;-8.0
10;WN;CHS;MDW;-1.5
10;WN;CLE;BNA;-10.0
10;WN;CLE;BWI;-10.0
10;WN;CLE;MDW;-10.5
10;WN;CLE;MKE;-8.0
10;WN;CLE;STL;-14.0
10;WN;CLT;BNA;-14.0
10;WN;CLT;BWI;-1.0
10;WN;CLT;DAL;12.5
10;WN;CLT;HOU;68.0
10;WN;CLT;MDW;3.0
10;WN;CMH;ATL;-9.5
10;WN;CMH;BWI;-5.0
10;WN;CMH;DCA;-17.5
10;WN;CMH;DEN;-21.0
10;WN;CMH;MCO;-5.0
10;WN;CMH;STL;-10.0
10;WN;CRP;HOU;-11.5
10;WN;CVG;BWI;-9.0
10;WN;CVG;MDW;-16.0
10;WN;DAL;ABQ;9.0
10;WN;DAL;AMA;9.25
10;WN;DAL;ATL;2.0
10;WN;DAL;AUS;15.333333333333334
10;WN;DAL;BHM;-5.0
10;WN;DAL;BUR;-12.0
10;WN;DAL;BWI;-1.0
10;WN;DAL;DCA;-10.333333333333334
10;WN;DAL;DEN;0.5
10;WN;DAL;ECP;-13.0
10;WN;DAL;ELP;6.0
10;WN;DAL;HOU;19.2
10;WN;DAL;IND;25.0
10;WN;DAL;LAS;15.0
10;WN;DAL;LBB;30.0
10;WN;DAL;LGA;15.0
10;WN;DAL;LIT;-15.0
10;WN;DAL;MCI;1.75
10;WN;DAL;MCO;59.25
10;WN;DAL;MDW;-4.0
10;WN;DAL;MEM;4.5
10;WN;DAL;MSY;-1.5
10;WN;DAL;OKC;9.0
10;WN;DAL;OMA;25.0
10;WN;DAL;ONT;34.0
10;WN;DAL;PIT;2.0
10;WN;DAL;PNS;-4.0
10;WN;DAL;SAT;-14.0
10;WN;DAL;SEA;12.0
10;WN;DAL;SJC;-12.0
10;WN;DAL;STL;144.0
10;WN;DAL;TPA;64.5
10;WN;DAL;TUL;-6.0
10;WN;DCA;ATL;-20.0
10;WN;DCA;BNA;0.5
10;WN;DCA;CMH;32.0
10;WN;DCA;DAL;18.5
10;WN;DCA;FLL;-25.0
10;WN;DCA;HOU;15.0
10;WN;DCA;MCO;-15.5
10;WN;DCA;MDW;-18.0
10;WN;DCA;MSY;-2.6666666666666665
10;WN;DCA;PVD;7.5
10;WN;DCA;STL;-12.666666666666666
10;WN;DCA;TPA;-5.666666666666667
10;WN;DEN;ATL;45.0
10;WN;DEN;BDL;10.0
10;WN;DEN;BNA;-0.8
10;WN;DEN;BOS;5.0
10;WN;DEN;BUR;-13.0
10;WN;DEN;BWI;-4.0
10;WN;DEN;DAL;-5.333333333333333
10;WN;DEN;FLL;-5.0
10;WN;DEN;HOU;-8.0
10;WN;DEN;IAD;16.5
10;WN;DEN;LAS;31.5
10;WN;DEN;LAX;1.0
10;WN;DEN;MCI;9.333333333333334
10;WN;DEN;MCO;-3.5
10;WN;DEN;MDW;1.0
10;WN;DEN;MEM;11.0
10;WN;DEN;MKE;11.0
10;WN;DEN;MSP;-11.0
10;WN;DEN;OAK;-8.5
10;WN;DEN;OMA;-13.666666666666666
10;WN;DEN;ONT;55.0
10;WN;DEN;PDX;10.75
10;WN;DEN;PHX;-3.0
10;WN;DEN;PIT;-15.0
10;WN;DEN;SAT;35.0
10;WN;DEN;SDF;8.0
10;WN;DEN;SEA;-7.0
10;WN;DEN;SJC;-11.0
10;WN;DEN;SLC;-1.5
10;WN;DEN;STL;-3.0
10;WN;DEN;TPA;-13.666666666666666
10;WN;DSM;LAS;-7.0
10;WN;DTW;ATL;-16.0
10;WN;DTW;BWI;-9.666666666666666
10;WN;DTW;DAL;-9.0
10;WN;DTW;DEN;-18.0
10;WN;DTW;MDW;58.0
10;WN;ECP;BNA;-9.0
10;WN;ELP;DAL;19.0
10;WN;ELP;DEN;-17.0
10;WN;ELP;SAN;0.0
10;WN;ELP;SAT;5.8
10;WN;ELP;SJC;-12.0
10;WN;EWR;AUS;10.0
10;WN;EWR;BNA;12.0
10;WN;EWR;BWI;-7.0
10;WN;EWR;MDW;-5.5
10;WN;EWR;SAN;-6.0
10;WN;FLL;BDL;47.0
10;WN;FLL;BUF;-8.0
10;WN;FLL;BWI;5.0
10;WN;FLL;DCA;-5.0
10;WN;FLL;DEN;-8.0
10;WN;FLL;EWR;30.0
10;WN;FLL;IND;-2.0
10;WN;FLL;JAX;-15.0
10;WN;FLL;MCI;-11.0
10;WN;FLL;MCO;-30.0
10;WN;FLL;MDW;-13.0
10;WN;FLL;PIT;0.0
10;WN;FLL;STL;-14.0
10;WN;GEG;LAS;-6.0
10;WN;GEG;OAK;-9.5
10;WN;GEG;PHX;-9.0
10;WN;GEG;SJC;5.0
10;WN;GRR;MDW;-16.0
10;WN;GSP;ATL;-7.0
10;WN;HNL;KOA;-12.0
10;WN;HNL;OAK;-11.0
10;WN;HNL;OGG;-14.0
10;WN;HOU;ABQ;-19.0
10;WN;HOU;ATL;7.666666666666667
10;WN;HOU;AUS;9.0
10;WN;HOU;BNA;-11.5
10;WN;HOU;BWI;3.0
10;WN;HOU;CRP;-11.0
10;WN;HOU;DAL;14.9
10;WN;HOU;DCA;-17.0
10;WN;HOU;DEN;-12.666666666666666
10;WN;HOU;ELP;-14.0
10;WN;HOU;FLL;-5.0
10;WN;HOU;HRL;-10.0
10;WN;HOU;IND;16.0
10;WN;HOU;LAS;18.5
10;WN;HOU;LAX;-15.0
10;WN;HOU;LBB;3.0
10;WN;HOU;LGA;38.0
10;WN;HOU;MAF;-10.5
10;WN;HOU;MCI;-11.0
10;WN;HOU;MDW;-11.0
10;WN;HOU;MSY;1.75
10;WN;HOU;OAK;-9.0
10;WN;HOU;OKC;3.0
10;WN;HOU;OMA;49.0
10;WN;HOU;PHX;-15.0
10;WN;HOU;PIT;4.5
10;WN;HOU;SAN;-1.5
10;WN;HOU;SJC;6.0
10;WN;HOU;SLC;24.0
10;WN;HOU;STL;39.0
10;WN;HOU;TPA;-12.0
10;WN;HOU;TUL;6.0
10;WN;HRL;AUS;36.0
10;WN;HRL;HOU;-6.0
10;WN;IAD;DEN;-5.666666666666667
10;WN;IND;ATL;4.0
10;WN;IND;BWI;-17.0
10;WN;IND;DEN;-16.0
10;WN;IND;HOU;-13.0
10;WN;IND;LAS;-9.0
10;WN;IND;MCO;-14.5
10;WN;IND;RSW;-13.0
10;WN;ISP;BWI;7.0
10;WN;ISP;MCO;-8.0
10;WN;JAX;ATL;-17.0
10;WN;JAX;BNA;-16.0
10;WN;JAX;BWI;-4.333333333333333
10;WN;JAX;DEN;1.5
10;WN;JAX;FLL;-18.0
10;WN;LAS;ALB;-6.0
10;WN;LAS;BDL;-13.0
10;WN;LAS;BNA;3.0
10;WN;LAS;BOI;-9.5
10;WN;LAS;BUF;-13.0
10;WN;LAS;BUR;-9.333333333333334
10;WN;LAS;BWI;-15.5
10;WN;LAS;CLE;-21.0
10;WN;LAS;DAL;26.0
10;WN;LAS;DEN;-18.333333333333332
10;WN;LAS;DSM;-10.0
10;WN;LAS;HOU;-10.333333333333334
10;WN;LAS;IND;3.0
10;WN;LAS;LAX;-11.0
10;WN;LAS;LGB;-9.0
10;WN;LAS;LIT;-23.0
10;WN;LAS;MAF;16.0
10;WN;LAS;MCI;-15.0
10;WN;LAS;MDW;-10.666666666666666
10;WN;LAS;MKE;-3.0
10;WN;LAS;MSY;-14.0
10;WN;LAS;OAK;-14.0
10;WN;LAS;OKC;-11.0
10;WN;LAS;ONT;-5.0
10;WN;LAS;PHX;31.666666666666668
10;WN;LAS;PIT;-15.0
10;WN;LAS;RDU;-15.0
10;WN;LAS;RNO;-16.0
10;WN;LAS;SAN;-10.0
10;WN;LAS;SAT;-2.0
10;WN;LAS;SDF;29.0
10;WN;LAS;SEA;-14.0
10;WN;LAS;SFO;-7.333333333333333
10;WN;LAS;SJC;-8.75
10;WN;LAS;SLC;5.5
10;WN;LAS;SMF;3.1666666666666665
10;WN;LAS;STL;-9.8
10;WN;LAS;TUL;5.5
10;WN;LAS;TUS;-2.0
10;WN;LAX;ATL;-20.0
10;WN;LAX;AUS;-1.0
10;WN;LAX;BNA;-1.0
10;WN;LAX;DAL;-1.0
10;WN;LAX;DEN;-13.0
10;WN;LAX;ELP;-1.0
10;WN;LAX;HOU;-13.25
10;WN;LAX;MCI;-17.5
10;WN;LAX;MDW;-10.75
10;WN;LAX;OAK;-13.0
10;WN;LAX;PDX;-2.0
10;WN;LAX;PHX;-12.75
10;WN;LAX;SFO;-6.0
10;WN;LAX;SJC;-9.25
10;WN;LAX;SLC;-10.0
10;WN;LAX;SMF;16.0
10;WN;LAX;STL;-40.0
10;WN;LAX;TUS;-14.0
10;WN;LBB;DAL;13.8
10;WN;LGA;BNA;-22.0
10;WN;LGA;DAL;10.0
10;WN;LGA;HOU;-29.0
10;WN;LGA;MDW;14.5
10;WN;LGA;MKE;-6.0
10;WN;LGA;STL;92.0
10;WN;LGA;TPA;39.0
10;WN;LGB;OAK;-8.0
10;WN;LGB;SJC;-6.5
10;WN;LGB;SMF;-14.0
10;WN;MAF;HOU;-12.5
10;WN;MCI;BNA;-14.0
10;WN;MCI;BWI;38.0
10;WN;MCI;DAL;-11.0
10;WN;MCI;DEN;8.333333333333334
10;WN;MCI;FLL;-20.0
10;WN;MCI;LAS;-6.0
10;WN;MCI;LAX;-4.0
10;WN;MCI;MDW;-1.6666666666666667
10;WN;MCI;MSP;-16.0
10;WN;MCI;PHX;-5.75
10;WN;MCI;SAN;-5.0
10;WN;MCI;SEA;29.0
10;WN;MCO;ALB;3.0
10;WN;MCO;ATL;84.0
10;WN;MCO;AUS;-15.0
10;WN;MCO;BDL;-19.0
10;WN;MCO;BHM;5.0
10;WN;MCO;BNA;-5.0
10;WN;MCO;BWI;-17.0
10;WN;MCO;DCA;-13.0
10;WN;MCO;EWR;-7.0
10;WN;MCO;FLL;-22.0
10;WN;MCO;HOU;-9.5
10;WN;MCO;IAD;-16.0
10;WN;MCO;IND;162.33333333333334
10;WN;MCO;MDW;16.0
10;WN;MCO;MEM;5.0
10;WN;MCO;MHT;-11.0
10;WN;MCO;MSY;53.0
10;WN;MCO;OAK;8.0
10;WN;MCO;ROC;2.0
10;WN;MCO;SAT;-8.0
10;WN;MCO;SJU;2.5
10;WN;MCO;STL;-9.0
10;WN;MDW;ALB;1.0
10;WN;MDW;ATL;5.4
10;WN;MDW;AUS;6.0
10;WN;MDW;BNA;-3.5
10;WN;MDW;BUF;8.666666666666666
10;WN;MDW;BWI;2.0
10;WN;MDW;CLE;-16.0
10;WN;MDW;CLT;24.0
10;WN;MDW;CMH;-7.0
10;WN;MDW;CVG;0.0
10;WN;MDW;DAL;7.8
10;WN;MDW;DCA;33.5
10;WN;MDW;DEN;3.5
10;WN;MDW;DTW;10.0
10;WN;MDW;EWR;75.0
10;WN;MDW;GRR;-7.666666666666667
10;WN;MDW;LAS;-2.3333333333333335
10;WN;MDW;LAX;10.0
10;WN;MDW;LGA;5.0
10;WN;MDW;MCI;-2.0
10;WN;MDW;MCO;-6.5
10;WN;MDW;MHT;-11.0
10;WN;MDW;MSP;-8.0
10;WN;MDW;MSY;-17.0
10;WN;MDW;OAK;9.0
10;WN;MDW;OKC;-18.0
10;WN;MDW;OMA;-11.0
10;WN;MDW;ONT;16.0
10;WN;MDW;ORF;23.0
10;WN;MDW;PHX;9.0
10;WN;MDW;PIT;7.0
10;WN;MDW;PVD;-3.5
10;WN;MDW;RSW;-15.5
10;WN;MDW;SAN;2.0
10;WN;MDW;SAT;11.5
10;WN;MDW;SDF;0.5
10;WN;MDW;SEA;123.0
10;WN;MDW;SFO;-33.0
10;WN;MDW;SJC;6.0
10;WN;MDW;SJU;-7.0
10;WN;MDW;SLC;10.0
10;WN;MDW;STL;-18.666666666666668
10;WN;MDW;TPA;81.0
10;WN;MEM;HOU;-5.0
10;WN;MHT;BWI;23.5
10;WN;MHT;MDW;-6.0
10;WN;MHT;TPA;-2.0
10;WN;MKE;CLE;-5.0
10;WN;MKE;DAL;-7.0
10;WN;MKE;DCA;-15.0
10;WN;MKE;HOU;-13.0
10;WN;MKE;LAS;-25.0
10;WN;MKE;MCI;-8.0
10;WN;MKE;MCO;-9.0
10;WN;MKE;STL;18.0
10;WN;MSP;BNA;20.0
10;WN;MSP;BWI;-7.0
10;WN;MSP;DAL;-34.0
10;WN;MSP;DEN;-8.5
10;WN;MSP;STL;-5.5
10;WN;MSY;ATL;-2.0
10;WN;MSY;AUS;1.0
10;WN;MSY;BNA;67.0
10;WN;MSY;BWI;-4.5
10;WN;MSY;CMH;-10.0
10;WN;MSY;DAL;-10.5
10;WN;MSY;DCA;-5.0
10;WN;MSY;HOU;-8.5
10;WN;MSY;MCO;6.0
10;WN;MSY;MDW;-2.0
10;WN;MSY;PHX;-5.0
10;WN;MSY;STL;-7.0
10;WN;MSY;TPA;13.0
10;WN;OAK;ABQ;6.333333333333333
10;WN;OAK;BUR;6.6
10;WN;OAK;BWI;-29.0
10;WN;OAK;CMH;41.0
10;WN;OAK;DEN;27.0
10;WN;OAK;HNL;-10.0
10;WN;OAK;HOU;-18.0
10;WN;OAK;LAS;-19.333333333333332
10;WN;OAK;LAX;-6.5
10;WN;OAK;MCO;185.0
10;WN;OAK;MDW;2.5
10;WN;OAK;ONT;-9.333333333333334
10;WN;OAK;PDX;-3.0
10;WN;OAK;PHX;-9.0
10;WN;OAK;RNO;1.0
10;WN;OAK;SAN;-4.5
10;WN;OAK;SAT;5.0
10;WN;OAK;SEA;11.0
10;WN;OAK;SLC;2.3333333333333335
10;WN;OAK;SNA;-11.0
10;WN;OGG;HNL;-16.0
10;WN;OKC;BWI;-2.0
10;WN;OKC;DAL;14.0
10;WN;OKC;DCA;-34.0
10;WN;OKC;HOU;3.5
10;WN;OKC;LAS;-16.5
10;WN;OKC;PHX;-4.0
10;WN;OKC;STL;-2.0
10;WN;OMA;DCA;2.0
10;WN;OMA;HOU;8.0
10;WN;OMA;LAS;-18.0
10;WN;OMA;MDW;70.0
10;WN;OMA;PHX;4.0
10;WN;OMA;STL;-9.0
10;WN;ONT;DEN;8.5
10;WN;ONT;MDW;13.333333333333334
10;WN;ONT;OAK;-0.5
10;WN;ONT;PHX;-10.0
10;WN;ONT;SJC;-9.0
10;WN;ONT;SMF;6.0
10;WN;ORF;BWI;-1.0
10;WN;ORF;MCO;-19.0
10;WN;PBI;ATL;-2.0
10;WN;PDX;DAL;6.0
10;WN;PDX;DEN;4.0
10;WN;PDX;LAS;-5.333333333333333
10;WN;PDX;LAX;1.6666666666666667
10;WN;PDX;OAK;16.0
10;WN;PDX;SFO;60.0
10;WN;PDX;SJC;-4.0
10;WN;PDX;SMF;-7.0
10;WN;PHL;BNA;19.0
10;WN;PHL;DAL;-10.0
10;WN;PHL;DEN;-3.5
10;WN;PHL;PHX;29.0
10;WN;PHX;ABQ;3.75
10;WN;PHX;ATL;-18.0
10;WN;PHX;AUS;4.5
10;WN;PHX;BNA;46.0
10;WN;PHX;BUR;-7.0
10;WN;PHX;DAL;-1.0
10;WN;PHX;DEN;-13.0
10;WN;PHX;DTW;-7.0
10;WN;PHX;ELP;10.5
10;WN;PHX;GEG;36.0
10;WN;PHX;IND;12.0
10;WN;PHX;LAS;6.5
10;WN;PHX;LAX;0.0
10;WN;PHX;LIT;6.0
10;WN;PHX;MCI;-16.0
10;WN;PHX;MCO;-19.0
10;WN;PHX;MDW;8.0
10;WN;PHX;OAK;-15.666666666666666
10;WN;PHX;OKC;11.5
10;WN;PHX;OMA;-9.0
10;WN;PHX;ONT;-10.5
10;WN;PHX;PDX;-6.0
10;WN;PHX;RNO;-2.0
10;WN;PHX;SAN;-8.8
10;WN;PHX;SAT;-4.5
10;WN;PHX;SFO;-10.0
10;WN;PHX;SJC;-7.666666666666667
10;WN;PHX;SLC;-7.0
10;WN;PHX;SMF;20.25
10;WN;PHX;SNA;10.5
10;WN;PIT;DAL;-7.0
10;WN;PIT;FLL;-21.0
10;WN;PIT;HOU;7.0
10;WN;PIT;MDW;-9.0
10;WN;PIT;STL;3.5
10;WN;PNS;BNA;11.0
10;WN;PNS;MDW;-18.0
10;WN;PVD;BWI;-14.0
10;WN;PVD;MCO;26.5
10;WN;PVD;MDW;-12.0
10;WN;PWM;BWI;-9.5
10;WN;RDU;BWI;-4.5
10;WN;RDU;DEN;9.0
10;WN;RDU;HOU;-9.0
10;WN;RDU;LAS;9.5
10;WN;RDU;MCO;-10.0
10;WN;RDU;MDW;1.6666666666666667
10;WN;RDU;TPA;23.0
10;WN;RNO;DEN;-3.0
10;WN;RNO;LAS;-13.5
10;WN;RNO;SAN;-15.0
10;WN;RNO;SJC;-13.5
10;WN;ROC;BWI;-17.0
10;WN;ROC;MCO;23.0
10;WN;RSW;ATL;-8.0
10;WN;RSW;CMH;-6.0
10;WN;RSW;STL;-7.0
10;WN;SAN;ABQ;-4.0
10;WN;SAN;ATL;-8.0
10;WN;SAN;AUS;-19.0
10;WN;SAN;BNA;-13.0
10;WN;SAN;BWI;-26.0
10;WN;SAN;DAL;-19.0
10;WN;SAN;DEN;14.0
10;WN;SAN;HOU;-7.0
10;WN;SAN;LAS;-16.0
10;WN;SAN;MCO;17.0
10;WN;SAN;OAK;-10.0
10;WN;SAN;PHX;-17.5
10;WN;SAN;RNO;7.0
10;WN;SAN;SAT;-3.0
10;WN;SAN;SEA;-12.0
10;WN;SAN;SFO;29.666666666666668
10;WN;SAN;SJC;-9.333333333333334
10;WN;SAN;SMF;37.2
10;WN;SAN;STL;-6.0
10;WN;SAN;TPA;97.5
10;WN;SAN;TUS;5.0
10;WN;SAT;ATL;-5.0
10;WN;SAT;BNA;-3.5
10;WN;SAT;BWI;5.5
10;WN;SAT;DAL;-7.75
10;WN;SAT;DEN;-15.0
10;WN;SAT;ELP;-16.0
10;WN;SAT;LAS;-4.0
10;WN;SAT;MSY;-8.0
10;WN;SAT;PHX;11.0
10;WN;SAT;SAN;8.0
10;WN;SAT;STL;-13.5
10;WN;SDF;DEN;-11.0
10;WN;SDF;LAS;-8.0
10;WN;SDF;TPA;-16.0
10;WN;SEA;DAL;19.0
10;WN;SEA;MDW;-9.6
10;WN;SEA;OAK;-7.8
10;WN;SEA;PHX;-5.0
10;WN;SEA;SMF;-6.5
10;WN;SFO;DAL;-7.666666666666667
10;WN;SFO;DEN;-11.0
10;WN;SFO;LAS;-19.5
10;WN;SFO;LAX;-5.0
10;WN;SFO;MDW;12.0
10;WN;SFO;ONT;-21.0
10;WN;SFO;PHX;-6.0
10;WN;SFO;SAN;7.333333333333333
10;WN;SFO;SNA;-19.0
10;WN;SJC;AUS;-7.0
10;WN;SJC;BOI;-21.0
10;WN;SJC;BUR;-4.0
10;WN;SJC;DAL;-11.333333333333334
10;WN;SJC;DEN;-1.0
10;WN;SJC;HNL;2.0
10;WN;SJC;HOU;11.0
10;WN;SJC;LAS;86.0
10;WN;SJC;LAX;10.0
10;WN;SJC;LGB;-16.5
10;WN;SJC;ONT;-13.0
10;WN;SJC;PDX;6.0
10;WN;SJC;PHX;-8.0
10;WN;SJC;SAN;1.4444444444444444
10;WN;SJC;SEA;15.5
10;WN;SJC;SNA;-6.666666666666667
10;WN;SJC;TUS;24.0
10;WN;SJU;FLL;1.0
10;WN;SJU;MCO;-11.5
10;WN;SLC;BUR;-8.0
10;WN;SLC;DAL;-15.0
10;WN;SLC;DEN;-10.0
10;WN;SLC;LAS;-2.5
10;WN;SLC;LAX;-9.0
10;WN;SLC;MDW;4.0
10;WN;SLC;OAK;-18.0
10;WN;SLC;PHX;-15.0
10;WN;SMF;BUR;-2.0
10;WN;SMF;GEG;6.0
10;WN;SMF;LAS;-2.3333333333333335
10;WN;SMF;LAX;-13.333333333333334
10;WN;SMF;LGB;14.0
10;WN;SMF;MCO;-8.0
10;WN;SMF;ONT;-4.333333333333333
10;WN;SMF;PDX;7.0
10;WN;SMF;PHX;18.0
10;WN;SMF;SAN;-0.5
10;WN;SMF;SEA;3.75
10;WN;SNA;HOU;27.0
10;WN;SNA;LAS;-3.0
10;WN;SNA;OAK;-7.0
10;WN;SNA;PHX;0.0
10;WN;SNA;SJC;-4.25
10;WN;SNA;SMF;-8.333333333333334
10;WN;STL;ATL;-16.0
10;WN;STL;AUS;-16.0
10;WN;STL;BNA;8.0
10;WN;STL;BOS;61.0
10;WN;STL;CLE;-5.5
10;WN;STL;DAL;-11.0
10;WN;STL;DCA;39.0
10;WN;STL;DSM;-2.0
10;WN;STL;DTW;-4.0
10;WN;STL;FLL;-15.0
10;WN;STL;ICT;0.0
10;WN;STL;LAX;12.5
10;WN;STL;LIT;-12.0
10;WN;STL;MCO;-10.0
10;WN;STL;MDW;11.0
10;WN;STL;MSP;-18.0
10;WN;STL;MSY;-11.0
10;WN;STL;OKC;35.0
10;WN;STL;OMA;-12.0
10;WN;STL;PHL;1.0
10;WN;STL;PHX;-6.333333333333333
10;WN;STL;SJC;4.0
10;WN;STL;TUL;1.0
10;WN;TPA;ATL;-7.0
10;WN;TPA;BHM;-12.0
10;WN;TPA;BNA;-5.0
10;WN;TPA;BUF;-24.0
10;WN;TPA;BWI;-7.0
10;WN;TPA;CMH;2.0
10;WN;TPA;DAL;-2.5
10;WN;TPA;DCA;-6.0
10;WN;TPA;FLL;-3.0
10;WN;TPA;HOU;29.5
10;WN;TPA;IND;-11.0
10;WN;TPA;LAS;3.0
10;WN;TPA;MDW;-20.0
10;WN;TPA;MEM;-11.0
10;WN;TPA;MSY;-15.0
10;WN;TPA;RDU;-5.0
10;WN;TPA;SAN;-27.0
10;WN;TPA;SDF;-20.0
10;WN;TPA;SJU;-1.3333333333333333
10;WN;TPA;STL;-10.0
10;WN;TUL;DAL;-7.5
10;WN;TUL;DEN;3.0
10;WN;TUL;HOU;3.0
10;WN;TUL;LAS;-9.0
10;WN;TUL;PHX;41.0
10;WN;TUL;STL;5.0
10;WN;TUS;DEN;33.5
10;WN;TUS;LAS;-10.5
10;WN;TUS;LAX;-10.0
10;WN;TUS;MDW;-31.0
10;WN;TUS;OAK;-17.0
11;AA;ABE;PHL;-10.0
11;AA;ABI;DFW;-18.25
11;AA;ABQ;DFW;12.666666666666666
11;AA;ABQ;LAX;-14.0
11;AA;ABQ;PHX;9.25
11;AA;ACT;DFW;-12.5
11;AA;AEX;DFW;1.0
11;AA;AGS;CLT;8.5
11;AA;ALB;CLT;4.0
11;AA;ALB;DCA;174.0
11;AA;ALB;ORD;-12.5
11;AA;ALB;PHL;-7.0
